0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2,6,36,3,8,1,11,6,4,0,79,97,46,28,1
54,3,0,13,3,7,14,4,5,0,48,74,39,42,0
71,5,71,14,8,6,0,6,1,0,29,66,15,10,1
42,4,5,8,14,2,3,4,5,2,56,10,76,26,2
54,8,51,14,2,5,12,6,2,1,32,63,12,9,0
52,7,16,12,15,5,4,0,5,2,72,4,31,8,0
11,1,83,16,6,0,8,4,4,0,72,74,2,15,0
21,9,29,14,11,4,2,4,1,2,74,13,34,31,2
21,6,51,8,15,5,0,6,5,0,41,80,91,32,2
65,3,52,13,5,3,12,0,4,2,87,77,23,3,0
64,8,84,6,0,7,11,0,1,0,64,45,75,10,0
62,9,29,10,2,1,14,4,0,0,59,35,96,12,2
16,6,10,12,5,4,6,4,2,2,75,68,97,10,2
53,9,7,8,12,4,1,3,0,1,13,70,36,16,1
47,7,11,0,1,6,13,5,0,1,100,75,25,33,1
27,0,23,7,11,7,0,5,4,1,78,76,92,2,1
33,1,20,4,1,4,9,4,0,1,74,91,31,18,0
44,4,0,1,3,4,3,6,3,1,99,49,61,31,2
8,3,39,7,12,0,9,2,3,0,35,59,56,1,2
35,7,20,12,4,3,5,0,2,1,3,58,6,9,0
68,3,47,0,13,1,13,2,1,2,42,27,16,18,2
74,1,40,3,15,7,0,3,4,1,16,6,49,6,1
26,8,89,9,2,1,0,6,0,0,93,75,76,16,0
65,5,59,13,7,3,15,1,1,2,72,12,83,27,2
25,5,27,10,1,1,11,3,0,2,92,57,54,20,0
28,6,28,6,5,1,5,0,4,0,97,52,69,16,0
46,6,99,9,9,7,4,6,0,2,23,83,3,31,0
68,1,50,16,5,5,9,3,0,1,63,21,68,30,2
46,5,19,3,12,5,0,1,1,0,59,73,91,4,1
10,0,4,16,4,7,12,6,3,1,41,78,21,31,0
52,8,44,3,14,7,10,3,1,2,20,8,51,42,2
16,9,60,2,3,4,5,3,2,1,11,77,45,11,2
34,8,9,5,13,5,0,0,3,1,52,45,26,36,2
54,6,27,10,7,6,7,4,5,0,59,70,87,20,2
48,9,46,0,15,1,6,3,1,0,89,90,74,14,0
38,5,34,5,4,2,4,2,5,0,33,25,47,4,2
71,8,17,11,11,0,15,2,2,1,59,33,66,16,2
41,9,82,6,3,5,11,4,5,2,87,89,35,32,1
36,7,64,16,9,0,6,4,4,2,40,35,83,37,0
0,8,94,7,3,7,13,1,1,1,93,55,73,28,0
40,1,53,14,12,7,2,0,0,2,93,26,27,32,1
36,1,40,11,14,1,12,5,0,0,28,33,25,28,2
11,6,100,8,15,1,14,2,5,2,74,92,58,8,0
4,5,38,0,3,5,13,3,2,1,54,56,8,27,0
32,6,35,15,8,4,15,0,3,2,83,15,81,13,2
57,8,40,16,15,2,4,1,0,1,58,6,28,35,1
74,8,40,13,13,3,8,4,1,0,44,95,69,10,0
48,2,2,16,11,0,13,1,1,0,61,61,88,13,2
6,7,52,12,10,7,10,2,0,2,1,21,3,16,0
65,1,5,0,13,3,8,5,2,0,43,28,56,9,2
22,6,2,16,4,4,15,2,2,1,92,53,65,17,1
22,7,37,1,16,3,8,6,1,2,13,31,11,9,1
55,3,28,12,11,5,15,3,5,0,39,1,22,37,2
37,1,62,9,15,6,9,4,2,2,98,2,34,20,1
72,5,89,5,15,3,12,1,4,1,86,15,88,20,0
1,9,99,11,15,4,0,6,3,2,7,96,17,36,1
72,5,17,2,12,6,3,6,3,0,71,17,61,6,0
26,5,85,4,5,7,12,6,3,0,34,23,15,10,0
16,5,6,14,6,3,8,0,4,0,55,49,91,42,0
5,2,72,6,15,2,15,2,5,1,91,2,88,32,0
13,7,41,8,12,4,12,1,1,0,60,73,94,10,0
12,0,74,14,3,4,9,3,5,0,34,99,44,23,0
48,6,50,7,1,3,11,1,4,0,97,73,88,29,1
57,4,40,15,9,2,3,6,3,1,31,49,63,20,1
12,3,32,1,4,1,7,4,5,0,59,77,38,4,1
57,8,61,1,16,7,4,6,5,1,44,1,22,27,1
11,7,68,1,15,5,0,0,0,1,44,37,44,23,0
16,6,11,16,3,4,15,3,5,0,20,92,24,29,2
28,8,8,16,16,3,10,4,4,1,0,56,93,31,2
68,4,48,15,16,4,14,2,3,2,28,3,96,35,1
1,5,86,10,5,2,1,3,3,1,26,67,73,15,1
56,6,33,11,1,6,8,2,2,1,75,84,70,25,0
40,6,0,13,8,7,10,4,5,0,97,71,51,2,1
62,7,37,11,11,5,5,1,1,0,63,48,93,28,2
17,5,89,16,9,5,9,1,3,1,53,93,54,13,1
48,3,87,7,16,2,13,2,3,0,87,5,88,13,2
0,9,45,7,4,0,13,2,0,0,68,90,18,34,0
12,0,73,9,12,3,3,1,3,2,84,70,37,15,2
59,1,6,3,3,2,8,4,5,2,9,49,87,3,1
24,1,82,3,5,7,3,3,4,1,71,84,91,18,1
74,8,66,6,12,2,5,0,0,2,62,54,66,15,2
9,9,19,9,10,6,2,5,0,1,18,11,54,36,2
42,2,11,10,13,6,9,0,1,0,16,99,58,40,1
24,9,62,12,7,0,6,1,2,1,19,3,53,29,2
13,0,51,5,0,3,5,3,1,2,55,17,47,40,1
3,6,93,2,16,1,2,0,2,2,39,37,77,20,0
29,9,6,9,12,2,4,1,4,1,93,94,61,13,1
48,5,51,9,12,4,7,0,2,1,25,54,36,41,1
22,1,35,2,11,0,14,3,4,0,89,30,71,11,2
13,1,30,5,11,6,7,2,5,0,13,8,24,42,1
54,8,78,10,4,5,7,1,0,2,17,15,79,42,0
16,3,58,5,9,7,13,4,4,2,20,100,40,41,0
44,6,48,7,4,0,2,3,5,2,93,89,46,3,2
64,0,78,3,15,3,11,1,2,0,74,85,20,14,2
32,9,93,1,12,7,6,5,5,0,18,100,62,17,0
20,4,6,9,9,5,9,5,0,0,88,64,76,29,2
64,3,78,9,11,6,9,6,3,1,71,40,21,33,1
69,9,74,6,13,3,11,0,4,0,49,31,28,13,1
45,7,56,9,9,7,8,6,5,0,54,14,73,29,1
33,4,32,8,4,2,15,4,5,0,64,20,9,14,2
36,5,92,12,5,2,4,3,0,1,70,26,10,22,0
51,8,45,10,10,3,5,0,4,0,89,66,49,9,2
1,0,92,16,1,6,9,1,3,2,54,10,93,4,2
16,3,35,1,14,6,15,2,4,1,49,17,75,27,1
53,8,81,1,0,0,13,6,2,2,85,96,58,15,0
12,8,52,1,0,7,2,6,2,0,64,73,33,30,2
3,5,56,13,0,1,12,6,1,2,100,27,9,42,0
12,2,4,2,14,0,7,3,2,1,35,43,46,19,0
58,3,3,14,15,6,10,2,1,0,48,6,81,28,0
18,7,27,11,9,5,11,5,2,2,82,69,50,20,0
66,1,44,7,1,3,12,2,4,2,21,94,88,38,1
26,0,2,15,10,1,13,2,0,0,10,75,93,41,2
0,2,73,4,10,7,0,1,1,0,22,6,90,30,1
26,4,100,16,8,0,6,4,3,0,21,10,44,28,2
65,9,51,8,8,5,2,2,1,0,9,71,35,12,0
34,8,3,5,16,1,0,6,2,1,31,64,42,22,1
21,9,3,8,5,5,13,1,3,2,91,93,6,40,2
35,0,41,9,7,5,14,3,0,2,83,70,10,4,1
26,4,94,15,2,1,7,5,1,2,73,23,95,15,0
37,8,27,7,15,3,11,4,3,1,57,21,2,38,2
23,0,85,8,8,2,0,1,0,2,18,46,41,20,1
20,0,91,10,4,3,2,5,2,0,69,34,47,7,1
24,1,83,16,1,2,11,5,5,0,17,42,39,12,0
8,5,46,8,15,3,14,5,0,2,28,96,57,22,1
19,8,70,7,14,7,12,1,5,0,76,27,87,17,0
67,3,97,10,3,3,6,5,3,0,13,100,53,3,1
30,7,48,14,8,2,10,4,5,0,33,75,43,12,0
0,9,20,11,10,1,14,0,0,2,43,32,95,37,0
54,9,77,6,8,6,2,5,3,1,47,85,95,4,0
20,9,51,9,7,3,11,0,4,0,84,49,78,34,0
20,9,0,5,9,4,14,6,0,1,39,14,53,19,1
26,2,11,0,0,6,7,6,0,2,13,72,51,1,0
60,6,64,4,12,4,8,6,4,2,39,11,9,28,2
26,3,46,13,5,7,6,5,0,2,9,81,17,30,1
59,3,43,14,11,2,4,4,0,1,63,28,62,16,1
33,1,60,9,6,0,9,2,1,1,17,64,30,27,0
30,4,3,3,8,2,10,2,0,2,99,79,79,7,0
36,1,28,8,8,2,9,2,3,2,47,26,5,26,0
61,0,44,16,6,1,4,6,3,1,15,59,67,39,2
31,0,66,9,9,3,3,0,5,1,19,47,98,34,1
56,1,19,11,2,6,14,5,2,2,39,34,18,33,1
35,6,70,7,1,0,2,0,4,0,89,82,18,12,2
1,6,0,11,2,4,9,3,4,2,63,16,90,27,2
60,9,90,11,13,0,12,0,1,0,89,54,68,0,0
57,8,52,9,0,5,0,2,3,0,94,63,98,11,0
26,2,72,9,5,4,4,0,5,1,74,57,1,32,0
55,4,41,6,8,4,7,5,4,0,47,64,31,19,0
62,0,17,2,14,0,3,4,0,2,10,33,14,7,2
64,3,83,0,16,4,3,6,2,2,8,26,38,20,0
53,5,64,0,14,4,0,5,1,2,43,7,86,26,0
45,5,59,12,7,2,2,5,1,2,18,20,10,38,2
14,0,83,12,5,0,11,4,4,0,18,63,89,6,1
68,8,18,10,9,7,4,5,5,0,39,35,43,0,2
12,2,48,15,1,2,7,3,1,1,98,39,2,1,2
12,3,17,16,5,5,13,1,2,2,86,2,88,22,0
25,6,10,14,3,3,3,6,5,0,66,29,97,5,2
60,8,15,16,13,2,7,4,1,1,19,6,15,15,1
51,9,55,3,7,6,15,6,0,0,93,63,32,24,2
74,4,10,9,6,3,2,3,3,2,48,18,13,28,0
38,0,22,7,7,7,11,3,2,1,12,93,52,19,2
31,8,89,14,9,5,12,1,1,1,40,48,51,10,2
73,6,51,15,8,2,2,0,3,1,80,87,53,28,0
5,7,83,13,8,7,1,5,3,2,47,82,88,25,2
58,9,56,0,3,4,10,3,2,1,36,8,4,7,0
60,9,26,1,14,5,2,2,1,1,31,40,98,4,0
10,7,94,8,10,5,7,3,0,1,3,50,93,39,0
38,9,60,15,3,2,7,4,0,0,79,50,69,2,0
52,9,21,7,0,7,11,1,5,1,20,55,51,33,1
18,8,99,7,14,1,11,3,5,1,26,37,24,39,0
39,0,52,11,5,4,12,1,1,2,67,58,3,31,1
27,7,90,0,7,1,15,3,4,1,42,29,36,20,2
4,6,76,11,9,1,8,5,3,2,46,27,50,13,2
49,4,18,9,13,6,2,2,4,2,3,1,54,30,1
9,7,4,5,1,0,2,0,0,2,11,38,96,25,0
50,8,85,4,8,4,4,3,2,1,63,5,32,15,0
14,6,73,11,4,2,14,3,5,1,79,35,44,37,0
9,3,87,5,5,7,10,0,5,2,53,85,92,33,1
43,8,42,6,14,4,0,4,5,0,16,99,71,35,2
51,9,78,13,11,2,11,1,1,0,26,27,64,30,1
16,0,25,8,2,4,13,1,3,1,100,68,84,21,0
5,6,94,7,4,5,12,0,5,0,96,74,78,24,1
8,4,5,1,7,3,3,1,4,2,45,69,74,9,1
28,0,22,14,13,4,9,3,4,1,79,29,6,30,2
51,8,85,16,1,6,1,1,2,2,22,47,60,15,0
5,8,42,8,3,7,1,2,1,2,21,65,6,0,0
2,7,36,5,13,1,15,5,5,1,34,46,0,38,0
32,5,35,13,2,5,4,4,0,2,34,22,58,31,1
34,3,31,13,14,3,8,2,1,2,62,21,15,8,1
13,6,6,12,5,5,0,1,4,2,66,3,79,2,2
32,7,100,15,12,4,3,5,0,0,33,43,57,26,1
31,2,18,6,3,2,15,5,3,0,83,68,46,32,0
45,9,48,8,13,6,14,5,3,0,48,58,48,30,1
71,4,54,11,15,3,11,2,0,1,74,85,88,22,1
12,4,67,10,8,4,9,3,0,2,33,86,47,10,0
19,6,27,4,12,0,2,3,0,2,97,47,78,23,1
45,4,95,15,15,4,1,3,5,2,31,97,84,8,2
72,7,93,5,7,2,2,5,1,2,57,96,88,17,2
8,1,5,15,6,3,0,5,1,2,36,42,45,6,1
59,9,30,16,11,0,4,4,3,0,53,23,72,21,1
15,4,2,16,11,3,1,3,5,0,22,80,97,14,1
67,8,100,6,2,7,9,6,3,2,3,74,20,3,2
65,5,8,1,15,1,14,0,3,1,35,52,9,10,2
48,7,83,11,7,0,9,3,5,0,86,53,23,25,1
66,9,34,9,6,4,8,2,0,2,89,71,0,40,0
39,0,5,6,3,7,14,4,1,2,42,60,62,35,1
34,9,16,8,12,4,9,4,4,2,67,64,64,22,2
14,3,70,10,7,0,2,4,5,1,68,95,99,12,2
74,1,68,9,5,3,8,5,4,2,31,49,72,24,2
28,9,40,2,5,5,5,3,1,2,45,4,25,18,1
30,8,49,16,1,3,7,1,1,0,16,95,58,1,1
40,6,29,12,15,4,15,5,5,0,84,62,72,2,2
60,2,68,4,4,3,5,4,3,0,67,96,32,28,0
52,8,39,15,8,5,8,3,4,2,6,31,69,17,2
30,8,29,6,3,1,13,5,4,2,28,33,11,26,0
11,2,6,11,10,6,15,1,3,0,78,2,41,39,1
44,0,38,13,11,4,10,0,3,0,18,34,17,12,1
60,4,25,4,2,1,2,3,0,1,21,64,43,2,1
8,7,68,12,10,7,1,1,5,0,45,85,5,8,0
58,9,62,10,12,2,1,5,2,0,26,66,70,41,1
33,5,5,12,10,3,0,6,4,2,39,73,46,33,1
48,8,66,6,0,6,9,0,5,1,27,68,39,2,0
24,8,97,13,1,2,8,2,1,0,48,6,32,29,1
3,4,47,2,3,4,5,0,0,1,39,98,61,23,2
27,8,49,11,15,0,10,4,1,0,55,58,92,21,1
41,7,3,3,12,7,14,0,5,1,0,62,69,27,0
65,1,27,7,1,2,15,1,0,0,48,15,66,6,0
44,0,98,8,8,2,15,2,5,2,52,99,98,35,0
68,7,84,12,6,5,7,2,5,1,85,30,55,26,0
63,9,67,11,3,5,0,2,0,1,42,74,88,24,1
15,3,79,9,16,0,10,0,5,1,60,80,65,27,0
70,0,85,1,12,5,4,4,4,2,55,90,65,39,2
30,9,80,9,16,4,10,6,4,0,0,87,79,23,2
49,5,42,15,2,5,9,6,3,0,55,58,51,25,1
35,6,64,13,0,7,15,4,2,2,99,81,95,1,0
41,9,73,8,9,0,13,5,1,0,58,7,99,24,1
0,3,26,14,0,3,6,4,0,1,69,72,26,18,0
18,8,16,4,4,5,11,2,0,2,35,41,29,23,1
47,0,69,3,15,3,5,5,4,1,92,75,99,1,2
38,6,83,4,2,6,6,6,4,0,2,74,94,9,0
20,3,66,14,3,6,15,6,2,1,97,6,73,39,1
55,2,50,16,10,5,11,2,3,2,20,75,38,8,2
22,6,15,6,2,5,4,2,0,1,7,90,72,1,1
30,2,48,1,7,1,12,1,3,0,31,10,66,38,0
61,7,68,10,8,5,1,6,1,1,42,68,93,0,0
33,1,27,8,3,1,14,0,4,2,5,45,72,35,1
25,9,61,8,8,5,9,2,1,2,16,18,65,21,0
46,5,58,14,4,1,5,2,3,0,84,61,21,5,1
43,7,99,8,6,4,11,5,3,0,98,64,61,29,0
17,2,15,1,14,2,15,6,4,0,99,5,75,9,1
60,2,14,11,12,5,3,0,1,1,15,98,15,11,0
35,4,40,3,11,7,9,4,0,1,17,67,14,37,1
51,7,36,3,8,2,15,1,1,1,88,27,96,24,0
32,9,99,5,4,3,6,3,3,2,89,76,27,35,2
28,7,3,8,13,0,14,6,0,2,43,39,17,25,0
59,7,10,6,16,0,9,0,0,0,96,89,69,32,2
37,2,55,6,14,3,7,0,1,1,69,68,9,0,0
71,0,85,0,1,0,14,4,0,1,78,56,6,26,2
36,7,73,11,3,4,14,4,1,0,69,2,95,38,0
34,1,81,15,11,4,12,1,2,2,9,26,22,10,1
71,8,92,4,10,4,4,5,5,2,11,0,1,10,1
22,2,26,0,7,0,10,4,3,1,9,32,22,36,1
18,6,88,4,10,4,3,4,2,0,3,41,16,12,0
44,2,80,3,2,5,6,6,5,0,80,56,56,2,0
73,5,72,15,10,2,4,0,1,2,83,79,88,41,0
70,5,71,16,4,3,2,4,1,2,15,86,11,5,0
55,4,95,4,1,6,10,5,0,1,87,70,31,31,0
71,7,70,3,8,7,3,5,4,2,3,56,13,6,0
19,7,34,14,10,7,3,2,5,1,19,70,39,25,2
61,3,57,16,4,0,3,4,0,2,77,0,73,11,1
60,9,99,1,7,3,6,6,4,1,18,14,87,30,2
26,4,70,4,12,3,15,5,4,0,13,57,83,36,0
26,1,37,2,11,6,0,6,4,0,27,12,84,29,1
38,6,50,0,3,1,5,6,4,0,23,83,1,40,1
50,5,12,12,3,4,0,2,2,0,65,77,50,32,0
62,8,92,3,12,2,5,0,2,2,80,12,39,28,2
40,4,87,15,12,2,3,6,1,0,48,4,84,26,1
38,4,70,15,11,3,12,4,4,0,27,11,84,22,2
61,7,89,4,12,0,15,6,1,0,14,70,97,13,2
57,7,85,6,6,0,0,5,5,2,53,22,73,40,0
60,6,43,6,1,7,2,1,0,1,64,62,74,18,1
7,0,48,14,7,0,4,1,0,1,46,23,26,1,2
55,0,21,15,8,2,5,0,2,0,33,92,32,2,0
62,2,66,9,15,1,8,6,3,1,25,92,8,11,2
34,6,11,10,13,0,12,1,1,0,13,27,55,22,0
57,5,29,3,14,4,13,5,4,0,81,52,28,8,2
4,9,100,3,0,1,14,4,3,0,36,22,83,24,1
54,6,29,13,5,1,13,5,2,0,78,33,60,41,2
65,7,57,8,3,3,9,4,2,1,68,30,3,4,1
23,1,9,6,12,6,7,1,1,2,87,1,86,40,0
39,8,64,9,5,6,5,3,3,0,56,57,16,11,0
25,9,52,14,7,6,7,0,2,1,41,26,73,23,0
53,3,14,4,5,3,3,0,4,2,5,2,71,29,0
52,7,46,13,0,4,15,3,5,0,4,93,32,23,0
1,4,93,12,8,4,3,4,1,0,93,68,34,16,1
51,6,23,5,14,0,12,4,1,0,86,12,94,33,0
0,1,13,8,1,5,6,4,4,1,4,62,92,11,1
13,2,9,3,13,4,10,1,1,0,9,32,39,39,2
55,0,90,11,15,2,6,0,3,2,29,10,44,40,0
49,9,68,12,15,7,7,6,0,0,72,81,57,19,2
69,6,46,8,16,7,12,6,5,0,5,6,85,5,0
40,1,61,3,9,7,13,0,3,0,10,64,88,40,2
66,0,35,13,7,1,3,6,5,2,81,63,12,37,2
18,6,90,11,14,5,7,1,4,1,92,19,10,10,0
2,2,42,7,7,1,8,4,4,1,67,79,60,35,0
26,8,56,4,8,1,9,4,4,0,14,38,83,27,1
24,5,99,2,14,3,13,1,1,1,25,90,31,21,0
66,4,42,16,12,1,14,0,0,0,27,51,69,33,0
8,2,44,9,15,4,5,4,4,1,98,52,91,0,0
26,1,36,9,14,5,0,3,0,2,4,76,78,2,0
70,3,74,14,0,3,15,3,5,1,31,73,56,39,0
32,3,77,0,14,0,7,0,2,0,55,2,93,23,1
28,4,59,3,2,1,0,6,0,0,54,57,40,42,2
54,8,15,15,1,7,7,0,4,2,48,70,79,6,2
57,4,42,0,6,0,3,0,0,1,9,88,25,3,1
69,3,33,4,15,1,8,5,5,2,60,1,77,28,2
2,4,38,8,4,1,2,5,2,0,14,74,98,32,0
57,8,46,11,5,1,0,6,2,2,68,88,45,21,1
31,8,80,6,15,1,1,6,5,1,20,47,58,3,1
26,4,91,0,5,5,10,4,2,2,94,99,82,4,1
11,2,29,1,4,1,13,0,2,0,21,80,0,17,1
61,3,54,7,0,1,15,4,3,1,40,97,22,10,2
73,0,92,11,8,1,2,0,1,0,96,76,97,28,0
17,6,51,13,9,5,11,1,3,0,54,71,82,0,2
68,6,84,4,8,7,10,5,0,0,17,21,22,41,1
56,0,37,3,7,4,10,3,3,2,76,21,59,12,0
32,0,32,3,7,0,7,5,1,0,88,87,51,14,1
39,8,95,4,16,0,12,0,0,2,64,35,17,10,0
9,8,59,8,15,1,15,0,1,2,42,40,16,35,0
21,5,14,4,9,3,12,3,5,2,48,0,59,30,0
70,6,67,0,5,7,4,5,1,0,71,35,49,5,0
68,6,57,7,13,7,9,2,4,1,93,31,50,22,2
69,7,100,16,5,6,4,6,2,1,55,55,21,10,1
39,0,11,9,5,2,0,1,5,2,94,30,78,7,1
47,2,84,0,14,6,12,0,0,2,15,0,40,22,1
44,1,58,5,11,2,13,2,4,1,20,65,86,33,2
22,6,88,11,2,6,9,1,3,1,38,89,34,10,1
35,5,87,3,6,4,2,4,0,1,16,5,61,36,2
58,1,30,4,9,5,4,5,0,1,13,18,25,37,2
45,3,67,5,15,4,14,3,4,2,67,43,22,42,1
69,0,37,3,2,2,15,4,4,0,25,77,62,27,2
58,2,75,16,3,6,13,3,0,1,63,16,49,28,1
26,5,82,8,2,6,0,2,1,0,13,42,67,34,1
54,5,68,1,7,0,8,1,1,1,65,7,23,16,1
55,3,73,4,3,7,5,5,2,1,50,0,65,10,0
62,5,11,16,16,3,13,2,5,0,60,10,82,21,2
7,5,92,10,9,4,4,5,4,0,35,85,18,11,1
45,1,29,4,4,1,1,6,5,2,59,42,22,19,0
30,9,44,6,0,4,7,4,1,1,74,17,71,2,0
57,6,68,15,16,0,3,2,4,1,74,28,86,25,0
29,5,57,0,0,3,2,0,5,0,8,51,91,19,2
30,7,53,9,5,5,14,3,5,1,51,70,77,41,1
10,9,99,9,16,2,11,3,1,2,90,91,3,0,0
27,9,54,11,7,4,11,6,3,1,67,3,29,39,1
28,9,68,10,7,1,14,6,4,0,56,95,72,23,2
26,8,15,14,5,4,7,1,3,2,80,81,25,36,2
61,1,37,14,15,2,12,1,1,2,29,44,34,42,1
34,2,83,12,13,4,0,1,0,0,16,58,50,25,1
25,5,59,6,2,6,0,1,3,1,90,54,34,7,0
30,3,31,1,4,1,11,6,1,1,60,16,74,20,0
60,4,47,7,8,1,6,3,4,0,69,30,19,6,0
19,0,61,16,12,4,2,2,5,0,32,29,14,10,0
71,7,33,4,0,0,7,6,4,1,60,94,99,17,2
49,4,19,6,2,6,1,0,2,1,46,47,95,27,0
58,4,4,8,13,2,7,4,5,1,33,80,96,39,0
30,2,57,3,8,4,0,5,2,0,52,99,57,6,0
1,1,52,10,8,2,11,5,2,1,55,44,3,26,2
40,7,22,2,10,6,14,4,2,1,80,48,96,27,1
54,1,8,16,3,6,7,5,0,0,79,95,30,36,0
9,9,85,4,14,0,7,3,0,0,60,99,80,15,0
48,4,91,1,8,7,12,3,1,1,0,2,93,14,2
15,5,82,11,4,4,1,0,1,1,36,53,29,36,1
25,2,33,14,7,7,13,4,4,1,73,87,90,2,1
66,1,24,14,4,0,6,4,4,1,23,24,13,1,2
30,4,29,15,5,7,15,0,0,1,23,47,38,36,2
35,8,30,16,5,3,13,2,2,0,97,24,50,20,0
6,3,58,9,15,3,9,0,1,0,86,15,34,28,1
10,2,12,10,8,5,2,1,4,2,78,70,69,8,0
67,1,33,11,4,5,11,2,0,0,61,18,14,37,1
74,5,52,7,12,3,14,0,5,2,67,43,73,7,2
56,9,43,4,13,0,11,1,2,0,32,67,20,10,2
18,5,34,13,10,0,0,4,4,2,4,43,87,17,0
63,1,20,10,3,3,11,2,3,0,4,60,93,10,2
8,4,36,1,10,4,3,6,1,0,13,76,47,40,1
25,1,10,2,7,2,13,4,2,1,46,82,50,6,2
2,2,22,5,1,6,8,0,3,2,16,89,2,14,2
39,6,56,12,1,4,10,0,0,0,26,3,18,12,2
15,2,53,0,7,1,12,5,3,2,53,73,16,27,2
20,0,28,11,0,4,9,2,0,2,22,68,87,22,1
51,8,14,10,10,4,6,4,3,2,17,7,69,34,2
40,1,55,2,3,7,2,5,0,0,10,15,34,0,2
60,0,0,11,2,2,11,4,1,2,94,35,83,34,0
43,2,52,3,2,4,12,1,2,2,88,1,88,37,1
48,9,24,7,6,5,5,3,3,2,18,39,24,27,1
3,6,25,2,11,1,8,0,0,1,22,25,75,24,1
55,2,20,8,10,4,5,0,3,0,89,29,45,8,0
23,6,57,9,4,0,13,2,2,1,90,6,88,26,0
55,2,85,6,4,3,12,5,3,2,34,48,71,9,1
24,4,20,7,7,7,1,4,0,1,62,39,63,0,0
71,7,79,1,6,2,13,3,0,1,70,79,65,28,2
60,2,34,7,11,6,14,2,4,2,48,77,30,21,2
51,9,63,1,2,1,15,5,2,0,52,66,88,10,2
23,0,28,1,6,1,13,1,3,1,94,53,16,2,1
73,1,8,8,16,6,15,4,0,0,64,55,29,9,2
58,1,67,10,8,3,9,0,2,0,98,14,78,21,2
7,3,71,8,5,1,2,0,2,1,56,60,87,41,2
23,5,24,7,4,3,5,2,2,2,14,76,4,20,0
62,3,52,14,5,2,15,6,3,2,5,14,72,26,0
51,4,100,13,5,5,7,0,5,1,79,47,49,4,1
1,2,55,13,3,2,9,1,4,0,78,25,95,20,2
27,6,21,10,5,7,4,1,2,2,50,8,9,25,0
20,8,13,12,7,1,1,5,3,1,56,52,30,37,1
20,7,28,9,3,4,10,0,4,1,64,42,73,17,1
8,2,78,13,10,7,5,3,3,0,11,82,13,39,2
25,9,9,0,6,5,11,0,1,2,47,49,77,41,1
59,6,54,1,14,5,2,6,3,1,79,3,4,7,1
7,6,26,4,2,3,5,3,1,1,19,70,38,5,1
42,5,8,6,5,5,3,0,3,2,30,100,56,18,2
68,4,58,12,4,7,15,5,5,0,82,6,92,29,0
16,3,39,11,8,7,1,0,5,1,1,65,16,6,2
74,1,60,8,3,6,6,1,0,0,91,83,65,28,0
64,0,52,7,1,7,6,0,2,1,10,47,12,7,0
35,6,49,7,1,0,10,5,2,2,3,46,11,39,1
11,7,27,1,14,6,11,6,2,2,81,32,18,14,0
26,8,68,7,3,7,6,6,0,0,9,12,46,35,2
62,5,19,7,10,4,2,4,1,0,15,5,5,41,0
35,5,81,9,13,5,7,5,2,0,30,19,87,25,1
66,2,17,5,14,7,12,5,3,2,64,18,60,36,1
13,9,26,9,5,6,6,5,4,0,61,13,84,9,0
26,9,34,9,1,7,13,5,4,1,50,40,12,21,0
13,0,99,5,11,1,14,3,5,1,1,48,88,6,2
64,8,52,16,9,5,3,3,3,1,27,95,13,29,0
61,0,13,4,9,1,14,3,1,1,61,69,9,11,1
20,8,98,16,11,6,14,5,5,0,15,24,58,24,1
72,6,70,13,5,3,5,2,4,0,56,46,66,16,0
14,1,77,12,0,3,7,2,2,2,60,49,15,1,1
59,1,53,5,4,7,15,0,2,1,52,48,52,34,1
5,9,52,6,13,0,9,2,2,0,26,85,84,38,2
21,9,45,7,14,0,2,6,5,2,76,50,44,21,1
27,9,17,0,4,2,7,3,0,2,21,40,63,27,2
64,7,74,12,4,0,15,4,1,1,89,11,43,14,0
21,5,51,15,2,3,3,1,3,2,23,42,82,32,0
10,1,77,2,12,4,5,1,2,2,65,49,78,20,2
72,8,100,7,14,0,8,6,4,0,42,2,96,29,2
68,3,74,4,8,1,3,2,0,1,50,35,89,17,0
35,0,25,1,10,0,13,2,5,1,51,41,93,18,0
66,6,8,16,2,4,7,0,2,0,6,98,42,20,0
35,6,70,1,13,6,1,0,4,2,21,80,36,36,1
40,2,39,12,13,7,7,2,1,1,67,33,3,2,0
45,7,85,11,9,0,9,0,4,0,8,100,25,0,0
23,2,86,9,16,2,0,4,5,0,56,78,98,7,1
29,0,50,3,7,2,6,6,1,1,42,4,29,0,2
42,0,86,14,3,2,8,1,5,1,40,47,14,9,1
56,4,43,6,8,0,5,5,5,0,5,4,54,36,1
31,6,72,10,7,1,1,4,5,0,40,80,32,6,2
29,3,19,8,0,0,7,0,1,2,33,81,46,4,1
28,8,80,15,12,3,11,1,5,0,78,13,70,2,2
14,1,85,10,10,5,15,3,0,1,89,100,35,36,0
55,1,21,0,4,0,0,5,4,1,11,39,82,10,2
12,3,58,6,6,3,1,0,0,2,55,78,22,23,1
25,9,74,5,2,7,12,0,2,1,84,50,19,18,0
0,7,66,5,13,5,3,6,3,2,6,17,20,12,2
53,7,34,5,5,3,15,6,1,2,64,59,0,38,1
62,9,81,0,4,1,3,6,1,1,96,11,81,1,2
9,2,47,9,11,0,14,6,0,1,97,30,93,22,2
21,8,83,8,5,4,13,2,3,0,47,89,8,35,2
